user,item,rating,timestamp
235,695,1,890117223
144,671,1,882182689
234,647,1,889655662
115,1015,1,876453376
177,357,1,888512993
10,560,1,891905936
328,511,1,891656347
182,404,1,891464393
307,466,1,887737194
206,575,1,877822904
197,248,1,884205277
99,749,1,891375016
290,167,1,874871800
114,761,1,881170508
150,168,1,879524268
304,402,1,886324792
337,493,1,879438570
291,524,1,881105701
233,670,1,892336257
233,583,1,892333653
278,274,1,875249232
233,637,1,892335989
109,78,1,886988480
105,272,1,881453290
127,110,1,879969215
297,150,1,884183952
41,844,1,881110719
127,746,1,879968742
189,716,1,891042938
0,81,1,878542589
98,420,1,885680772
312,207,1,891015167
12,44,1,882139863
304,301,1,886307860
93,184,1,885873684
270,203,1,885848314
127,82,1,879967691
266,49,1,878974783
141,188,1,888640317
0,55,1,875072716
17,213,1,880132078
187,233,1,875073048
234,99,1,889655550
302,407,1,879467035
99,265,1,891375484
177,301,1,892239796
41,780,1,881108280
17,487,1,880130065
183,13,1,889907738
292,520,1,888906288
292,848,1,888907891
197,155,1,884207058
233,965,1,892334189
180,1350,1,878962168
193,152,1,879546723
0,271,1,887431647
264,278,1,875320462
158,322,1,880485443
331,228,1,888360342
333,228,1,891549777
125,257,1,887853919
199,224,1,876042299
62,245,1,875747514
270,133,1,885848518
178,315,1,892151202
307,958,1,887739335
269,69,1,876955066
180,1197,1,878962585
20,444,1,874951658
325,674,1,879875457
267,822,1,875742942
108,844,1,880571684
338,131,1,891032953
243,94,1,880606418
61,701,1,879376079
320,614,1,879440109
253,140,1,886472836
294,422,1,879517372
270,240,1,885849207
6,518,1,891352831
333,51,1,891548579
135,13,1,882693338
191,1159,1,881367456
258,175,1,874725386
243,508,1,880606017
237,814,1,883576398
72,126,1,888625200
248,454,1,879640326
319,290,1,884749014
12,819,1,882398743
9,282,1,877892276
320,206,1,879440244
200,990,1,884110735
101,558,1,888803052
189,741,1,891033841
310,98,1,884365075
308,332,1,877370419
61,684,1,879373175
115,186,1,886310197
294,965,1,879518060
233,71,1,892335674
254,983,1,883215902
160,581,1,891170800
86,549,1,879876074
58,558,1,888206562
139,321,1,879013684
223,300,1,888082013
89,485,1,891383912
13,791,1,879119651
193,215,1,879523785
221,500,1,881060331
89,310,1,891382163
327,42,1,886038224
6,632,1,891351509
150,227,1,879524345
296,222,1,875238638
206,528,1,878191679
129,929,1,876251072
313,742,1,877886443
180,925,1,878962866
12,508,1,882140691
231,522,1,888549757
200,86,1,884111775
222,469,1,891550767
17,601,1,880131407
81,494,1,878769668
143,402,1,888105636
185,321,1,879022927
249,173,1,878092104
320,193,1,879441225
27,11,1,881956853
27,894,1,882826398
150,404,1,879543055
206,1101,1,880839891
200,163,1,884112627
5,508,1,883602664
41,379,1,881108548
220,894,1,885081339
327,9,1,885047099
269,158,1,876956233
268,339,1,891446132
215,248,1,880232917
200,1423,1,884113114
84,85,1,879454189
94,842,1,880572448
305,274,1,876503894
255,234,1,882153668
84,691,1,879828490
10,311,1,891902157
304,209,1,886323006
180,320,1,878961623
150,6,1,879524610
295,960,1,884197287
118,594,1,874781067
313,928,1,877887356
278,362,1,890451473
187,356,1,875073647
213,871,1,891542492
233,208,1,892317967
4,425,1,878844510
0,79,1,876893008
245,577,1,884923306
293,978,1,877819897
313,72,1,877889205
311,97,1,891698300
207,661,1,883108842
42,381,1,883955702
253,595,1,886473852
2,293,1,889237224
43,152,1,878347234
24,741,1,885852569
93,78,1,885882967
261,405,1,879791537
34,1024,1,875459237
147,500,1,877020297
69,422,1,884066910
82,264,1,880308186
4,221,1,875635174
307,1027,1,887738972
108,61,1,880578711
48,172,1,888067691
313,467,1,877892214
333,1162,1,891544764
268,204,1,891447841
37,317,1,892430071
101,221,1,888801406
328,296,1,891655868
304,1410,1,886324865
235,288,1,890117820
312,130,1,891015513
331,283,1,887938245
120,120,1,891388501
59,182,1,883326399
338,1029,1,891036707
295,543,1,884196938
10,719,1,891904717
262,271,1,891296919
302,202,1,879467669
287,181,1,886374497
290,16,1,874834850
307,627,1,887738104
12,754,1,882399014
63,230,1,889740880
276,23,1,879543931
129,571,1,878537853
292,385,1,888908065
278,367,1,886016352
188,252,1,893264150
295,31,1,884197131
304,168,1,886322893
302,261,1,879466065
94,210,1,879197652
206,1097,1,877879172
109,1247,1,886989126
311,407,1,891698174
278,1412,1,875314434
14,300,1,879455233
115,483,1,886310197
197,50,1,884208455
12,1,1,882397650
331,231,1,888098373
43,54,1,878347455
61,715,1,879375951
147,528,1,877398901
302,420,1,879466966
275,55,1,874791623
310,483,1,884366590
57,474,1,884304609
84,487,1,879455197
329,583,1,876547220
180,1066,1,878962550
300,514,1,882074561
12,829,1,882397581
126,267,1,884363990
36,55,1,880915810
313,923,1,877886921
200,209,1,884111270
197,510,1,884208326
93,741,1,891722214
208,257,1,883589626
304,609,1,886324128
66,404,1,875379794
293,119,1,889242937
245,97,1,884921428
193,161,1,879549899
306,392,1,877123041
94,975,1,879195703
267,251,1,875743182
215,297,1,881721819
4,452,1,879198898
222,844,1,891549713
292,123,1,888904696
223,1118,1,888082634
298,175,1,880699166
129,70,1,875801695
129,49,1,874953665
53,312,1,890608360
61,472,1,879373046
311,494,1,891699372
124,21,1,892836395
317,356,1,884496069
203,747,1,892392030
181,292,1,885613152
48,568,1,888067482
68,55,1,882145428
63,958,1,889739903
324,178,1,891478529
285,271,1,884069298
115,879,1,876680723
214,88,1,891435060
45,332,1,883611374
245,293,1,884924460
212,24,1,878870750
89,212,1,891383718
109,187,1,886988574
211,510,1,879304051
56,1058,1,883697432
56,824,1,883697761
296,281,1,874954845
275,175,1,874792401
105,44,1,881453290
150,65,1,879524974
275,65,1,874791993
268,75,1,891448456
153,285,1,879138235
209,218,1,887808581
305,318,1,876503793
323,470,1,880575412
264,471,1,875320542
84,388,1,882995832
53,324,1,880930146
17,497,1,880129940
270,344,1,885844666
122,21,1,879809943
86,1188,1,879877951
216,809,1,889070050
197,147,1,884206401
115,256,1,876452523
130,273,1,883681351
296,691,1,875239018
265,873,1,892257101
108,795,1,880582856
188,479,1,893265291
21,293,1,878886262
233,470,1,892335074
327,678,1,885049460
55,78,1,892676303
177,977,1,882824983
215,225,1,880244803
37,443,1,892433912
218,178,1,889492687
42,943,1,883956260
278,1483,1,875307587
235,506,1,890115897
295,1008,1,884196921
270,489,1,885848886
205,902,1,888180018
20,294,1,874951349
317,46,1,884496855
58,229,1,888205714
150,174,1,879524244
262,85,1,891299574
307,192,1,887737837
151,124,1,880149165
122,164,1,879872672
168,173,1,891359418
293,9,1,877819490
196,650,1,891409839
262,891,1,891297766
62,108,1,875747731
205,361,1,888180018
51,497,1,882922948
315,212,1,880853516
71,88,1,880037164
188,704,1,893265569
79,86,1,887401307
197,745,1,884207946
84,55,1,879453587
193,55,1,879521936
109,81,1,886988480
98,740,1,885678886
6,194,1,891352626
322,545,1,878739519
20,981,1,874951482
333,92,1,891545020
11,81,1,879959610
42,234,1,875975520
227,287,1,889387173
108,89,1,880583192
12,63,1,882140037
177,287,1,882823353
180,886,1,878962005
122,605,1,879872540
81,63,1,878770169
137,284,1,879023245
86,1181,1,879877043
200,303,1,884110967
69,201,1,884066713
177,654,1,882827247
326,557,1,887746196
314,653,1,879821193
250,54,1,886271856
41,69,1,881109148
310,481,1,884365104
128,271,1,883243972
306,192,1,879205470
9,3,1,877889130
337,210,1,879438092
94,513,1,888954076
341,1046,1,874984854
341,791,1,875318882
200,212,1,884111873
31,275,1,883717913
256,288,1,879029543
13,174,1,879119497
298,173,1,877880961
5,133,1,883602283
319,432,1,884751730
304,256,1,886322122
27,152,1,881961214
307,608,1,887739757
286,217,1,875335424
61,420,1,879375716
268,171,1,891449031
118,627,1,874775185
278,1141,1,890780603
223,1441,1,888104281
307,527,1,887737036
150,434,1,879524131
327,215,1,885045899
294,492,1,879516961
61,95,1,879374835
58,1108,1,888205088
254,257,1,883215406
101,194,1,888801360
127,659,1,879968415
7,78,1,879362286
196,1418,1,891410124
216,577,1,889070087
312,203,1,891014401
161,297,1,877635690
29,288,1,876847817
259,318,1,890618198
56,293,1,883696547
333,85,1,891548295
307,53,1,887740254
209,254,1,887730842
212,446,1,878955598
188,1020,1,893266251
219,305,1,881197664
103,1240,1,888465379
338,581,1,891032793
27,183,1,881961671
50,147,1,883498623
243,156,1,880604119
233,490,1,892079538
274,587,1,875154535
185,52,1,879023882
98,1051,1,885679533
268,130,1,891449728
310,719,1,884366307
269,1118,1,876955729
285,1034,1,877532094
310,93,1,884366187
210,256,1,879461498
238,670,1,889179290
200,97,1,884111312
42,402,1,883956305
314,215,1,879821120
52,923,1,879443303
307,451,1,887741329
337,612,1,879438597
89,356,1,891385132
302,326,1,879466166
246,270,1,893081411
143,302,1,888103407
101,1029,1,892994075
89,738,1,891384789
71,526,1,880036746
285,247,1,875806800
200,31,1,884140049
326,496,1,887818658
140,124,1,884585642
166,674,1,892738277
261,216,1,879792818
150,812,1,879524222
12,858,1,882397040
275,206,1,874795988
245,1072,1,884921380
297,97,1,884127720
22,87,1,874787410
93,699,1,891723427
129,771,1,876251804
4,402,1,875636152
296,175,1,881708055
177,249,1,888514821
127,416,1,879968447
269,280,1,876956137
62,250,1,875747514
41,356,1,881107687
99,287,1,891374603
333,99,1,891544707
161,221,1,877635758
183,1019,1,889908630
12,624,1,882398691
71,78,1,880037119
212,7,1,878955564
81,12,1,878768615
313,734,1,877888855
58,487,1,888205956
13,312,1,890880970
235,199,1,890115856
324,239,1,891479592
285,163,1,877533586
267,767,1,875744895
82,76,1,880308426
312,229,1,891015049
20,217,1,874951696
324,655,1,891478219
282,82,1,879298239
222,322,1,891549017
129,417,1,875801631
27,281,1,881957425
42,6,1,875975520
292,558,1,888906168
285,431,1,878141681
175,271,1,886047068
236,498,1,879376487
331,450,1,888360179
302,272,1,879468274
285,12,1,876521933
326,168,1,887744205
261,49,1,879962366
311,630,1,891699599
101,733,1,892993786
15,654,1,877724066
22,89,1,874787370
248,181,1,879640949
17,208,1,880130861
292,215,1,888905990
307,606,1,887737084
163,688,1,889401490
305,1008,1,876503995
326,654,1,887745303
279,755,1,891701649
105,96,1,881450810
108,146,1,880564679
155,57,1,888185906
132,259,1,890588878
22,510,1,874786770
111,688,1,884992668
115,312,1,886978155
270,12,1,885847714
312,135,1,891014474
239,897,1,885775770
51,404,1,882922610
279,201,1,891701090
261,1277,1,879961819
274,251,1,876197944
186,731,1,879465419
12,427,1,882140588
267,945,1,875310442
233,282,1,891227814
15,150,1,877721905
335,107,1,877757320
234,434,1,889655434
215,273,1,880233061
245,214,1,884921058
12,912,1,892014908
20,438,1,874951820
93,98,1,891721815
81,274,1,884714125
338,54,1,891032765
58,1115,1,888206562
216,684,1,889069782
294,735,1,879966498
169,327,1,884103860
150,825,1,879543212
12,211,1,882399385
222,0,1,891549324
245,195,1,884921861
153,136,1,879138657
157,143,1,880134445
10,119,1,891903935
17,629,1,880132188
196,180,1,891409893
234,432,1,889655596
330,68,1,877196384
243,277,1,880605294
216,539,1,889070087
311,133,1,891698764
298,167,1,878192039
233,1171,1,892079076
223,631,1,888103872
326,473,1,887743986
183,779,1,889913254
61,1106,1,879376159
64,69,1,879216529
100,927,1,877136302
209,464,1,887737131
143,236,1,888104258
319,249,1,884751992
310,691,1,884364652
158,327,1,893255993
127,76,1,879968447
166,47,1,892738277
290,557,1,874867757
55,142,1,892910182
37,391,1,892430120
292,263,1,888904392
114,68,1,881171825
275,249,1,874786784
279,224,1,891701974
294,587,1,879517682
25,320,1,891347949
301,327,1,879436844
144,108,1,875270903
200,379,1,884140825
56,251,1,883697807
279,99,1,891700385
309,257,1,879435606
25,268,1,891347478
307,3,1,887737890
268,173,1,891449124
261,70,1,879794951
220,683,1,875247454
262,520,1,891297988
255,275,1,882151198
0,228,1,878542075
265,507,1,892258004
58,126,1,888204430
324,504,1,891478557
326,132,1,887745662
281,268,1,879949347
150,299,1,879523942
103,282,1,888465582
290,1016,1,874833911
275,769,1,877935446
333,1107,1,891549632
223,878,1,888082099
63,1132,1,889739975
57,41,1,884304936
105,583,1,881453481
158,257,1,893255836
267,247,1,875742530
317,285,1,884470681
5,524,1,883601203
326,430,1,887820384
76,22,1,884753173
94,14,1,879195062
254,451,1,883216672
143,327,1,888103407
101,306,1,883748222
268,1013,1,891446838
183,171,1,889908497
305,305,1,876503792
48,731,1,888069040
180,1346,1,878962052
292,513,1,888906378
329,120,1,876544582
124,1073,1,892838827
290,146,1,874805768
268,213,1,891448547
12,167,1,881515193
304,75,1,886323506
312,434,1,891013803
306,228,1,879538921
313,53,1,877888892
268,528,1,891455815
282,185,1,879298239
157,7,1,880134948
91,86,1,876175077
84,841,1,882995704
19,117,1,879668442
192,392,1,889126808
166,221,1,892737995
200,1186,1,884112201
124,345,1,892835800
143,879,1,888103509
233,627,1,892826612
290,573,1,875087656
223,976,1,888104281
151,779,1,884019189
70,461,1,877319567
150,754,1,879543366
134,228,1,879857843
91,930,1,875644796
94,32,1,880571704
129,124,1,875801963
268,404,1,891450902
296,276,1,875048641
61,526,1,879373692
220,16,1,875245406
10,742,1,891904065
229,49,1,880484755
158,929,1,880557824
173,106,1,886434361
96,6,1,884238939
83,288,1,883449419
62,947,1,875746948
124,142,1,879454793
159,125,1,876769148
315,482,1,880853810
31,116,1,883717555
326,92,1,887744432
12,855,1,886303171
215,201,1,880234346
91,1211,1,876175626
0,139,1,878543133
262,182,1,891298655
4,172,1,875636675
84,371,1,879828720
193,518,1,879521474
108,549,1,880579107
200,197,1,884111873
339,171,1,884990620
48,116,1,888069459
6,641,1,892132277
238,285,1,889178512
197,567,1,884208710
236,22,1,879376606
238,134,1,889178762
4,240,1,875720948
71,381,1,880036691
296,479,1,875238923
248,825,1,879640481
24,126,1,885853030
93,226,1,891722759
194,590,1,892281779
91,84,1,875812364
84,708,1,879828941
307,501,1,887739521
310,116,1,884366852
246,250,1,893081395
234,791,1,889655490
328,325,1,891656639
337,78,1,879438715
243,427,1,880606155
186,69,1,879465394
252,482,1,891628122
193,61,1,879524504
69,70,1,884066399
202,331,1,880433474
48,71,1,888069246
307,672,1,887737243
245,425,1,884923471
279,230,1,891701974
179,432,1,877127273
109,1249,1,886988818
326,810,1,887747363
338,46,1,891032701
193,131,1,879520991
0,224,1,878542738
35,318,1,882157356
341,745,1,875320227
259,1104,1,890618729
39,753,1,889041790
174,30,1,877108051
61,826,1,879373421
137,99,1,879022956
251,8,1,891456797
58,420,1,888206015
109,539,1,886988793
0,234,1,875071589
333,268,1,891544049
300,94,1,882076334
62,5,1,875747439
268,804,1,891450623
150,356,1,879524585
267,403,1,875309430
198,472,1,883783005
21,779,1,878887377
27,440,1,881961782
298,209,1,889502980
316,325,1,891446438
253,383,1,886475790
177,244,1,882823460
296,193,1,875239453
89,965,1,891385843
10,733,1,891905349
324,513,1,891478006
248,410,1,879640436
17,963,1,880132252
310,117,1,884963203
333,292,1,891544840
293,482,1,889854323
296,85,1,875238883
292,646,1,888905760
293,875,1,889241633
285,141,1,877534793
307,568,1,887740410
221,163,1,878181768
48,720,1,888068934
302,1089,1,879485686
72,473,1,888625200
92,844,1,888705321
84,1100,1,879454046
222,215,1,891550925
41,1042,1,881108633
233,211,1,892334883
15,287,1,877717078
12,318,1,882139327
134,293,1,879857575
167,410,1,884288222
71,203,1,880037853
143,522,1,888105338
302,397,1,879485372
127,214,1,879967452
319,10,1,884749255
266,683,1,878973088
59,489,1,883326958
188,693,1,893265946
115,904,1,890131519
248,239,1,879640343
109,299,1,886987380
200,1062,1,884113453
179,120,1,877127830
86,1071,1,879876610
5,208,1,883601713
62,300,1,875747010
178,894,1,892151565
147,97,1,877017714
12,311,1,883670630
14,277,1,879455843
175,304,1,886047068
101,65,1,892992129
292,250,1,888904734
41,203,1,881107821
327,522,1,885046206
205,332,1,888179565
278,66,1,875310419
157,41,1,880134913
69,150,1,884148603
270,660,1,885848373
36,221,1,880915528
278,1094,1,886016480
249,199,1,883263374
102,143,1,880420510
49,1083,1,877052501
127,1140,1,879968827
335,576,1,877757396
274,190,1,880314797
94,172,1,879198547
86,650,1,879875893
20,677,1,874951005
144,1216,1,875272349
12,859,1,882396984
311,675,1,891699295
199,430,1,884129006
101,66,1,892993706
324,505,1,891478180
220,1072,1,875245846
1,296,1,888550871
304,732,1,886324661
274,968,1,880314412
10,214,1,891904389
340,875,1,890757886
230,125,1,888605273
268,473,1,891448823
12,539,1,882398410
101,808,1,888802768
253,239,1,886476165
233,485,1,892079373
255,931,1,882150508
248,57,1,879572516
304,946,1,886322838
261,14,1,879962366
324,186,1,891478455
183,835,1,889909142
10,427,1,891905032
39,257,1,889041981
312,739,1,891016540
275,1313,1,874796412
100,1050,1,877136891
235,698,1,890116095
206,133,1,875991160
214,81,1,891435995
124,944,1,892836465
119,281,1,889490172
292,460,1,888905519
159,92,1,876767572
297,417,1,884183406
325,443,1,879877413
245,848,1,884923687
277,300,1,891294980
165,287,1,886397510
327,3,1,885047895
69,264,1,884067503
297,464,1,884182806
342,185,1,876407485
204,312,1,888284313
200,460,1,884113924
275,1477,1,889174849
90,263,1,891438583
249,293,1,878089033
67,404,1,876974518
245,98,1,884922657
9,703,1,877892050
96,434,1,884238752
98,117,1,885679237
101,301,1,880680541
69,151,1,884149877
40,30,1,890687473
177,178,1,882828320
5,18,1,883602965
88,245,1,879461219
253,256,1,886471389
93,401,1,891723261
41,403,1,881108760
129,565,1,878537558
12,613,1,884538634
285,641,1,877531498
290,409,1,874834481
213,120,1,891543632
245,283,1,884922475
129,412,1,876251127
319,1209,1,884751316
59,809,1,883327201
140,743,1,884584981
287,96,1,886629750
144,749,1,885555884
188,495,1,893265380
129,54,1,875216507
327,430,1,885047822
176,1038,1,880130807
200,280,1,884112352
300,455,1,882074838
135,55,1,882848783
73,14,1,888333542
168,428,1,891359250
0,119,1,875241637
99,301,1,891374528
302,715,1,879467639
215,497,1,880235329
5,475,1,883600175
328,97,1,891656300
229,510,1,880485656
112,320,1,875075887
63,99,1,879365558
12,875,1,881515521
268,770,1,891451754
5,153,1,883602730
326,961,1,887820545
178,344,1,892151565
59,151,1,883328033
221,249,1,877563801
82,251,1,883868598
329,50,1,876546753
124,289,1,892838375
180,285,1,878961173
326,450,1,887819411
160,13,1,891171413
17,81,1,880131236
23,371,1,875323553
199,285,1,884125953
72,201,1,888626577
21,28,1,878888228
95,7,1,884403020
342,1106,1,876406977
296,11,1,875239619
278,1410,1,884556545
109,201,1,886988909
93,256,1,891724178
71,175,1,880037203
101,88,1,888801315
118,683,1,886177338
59,150,1,883326995
294,403,1,879518378
307,446,1,887739056
311,1202,1,891699599
342,54,1,876405129
283,258,1,885329593
275,562,1,874977334
279,735,1,891700341
310,309,1,884363865
17,738,1,880131776
86,208,1,879876488
12,89,1,882141872
57,1096,1,884504973
223,242,1,888082277
278,779,1,875314165
55,567,1,892910797
329,214,1,876547925
6,91,1,891352010
178,314,1,892151202
63,238,1,889740033
296,698,1,875239658
20,423,1,874951293
187,791,1,875075062
90,194,1,891439057
292,193,1,888906045
93,726,1,891722458
273,147,1,878946133
56,281,1,883697223
275,779,1,874792143
215,650,1,880233912
150,240,1,879542645
61,7,1,879373820
196,67,1,891410082
58,384,1,888205659
118,274,1,874774575
117,323,1,875384444
303,297,1,884968415
25,8,1,891386369
311,846,1,891698174
307,964,1,887738387
269,706,1,876954927
296,30,1,881708087
220,99,1,875244125
115,759,1,886309812
118,192,1,874781872
176,299,1,880130434
160,653,1,891171357
302,234,1,879484563
116,173,1,881011393
326,215,1,887818991
326,1097,1,887820828
22,515,1,874787330
180,1050,1,878962586
47,660,1,879434954
75,530,1,875028007
188,128,1,893264378
0,124,1,878542960
311,143,1,891698987
300,409,1,882074460
305,475,1,876504679
37,615,1,892433375
222,297,1,891549570
144,1291,1,875271357
327,527,1,886037457
173,457,1,886433862
302,30,1,879467361
22,82,1,874785926
5,174,1,883601426
172,937,1,877557076
312,238,1,891028873
37,779,1,892434217
183,88,1,889908572
43,154,1,878348947
243,12,1,880604379
12,262,1,881515647
343,478,1,884901093
39,339,1,889041454
140,221,1,884584865
143,285,1,888103370
323,596,1,880575493
221,699,1,881060550
95,483,1,884402860
89,198,1,891384423
0,214,1,876893145
269,378,1,876956232
250,256,1,886272378
245,108,1,884921794
129,89,1,875801920
325,317,1,879875612
8,520,1,886959343
220,31,1,875245223
19,185,1,879669040
36,78,1,880915810
278,870,1,875297410
162,55,1,891220097
83,283,1,883450093
200,675,1,884140927
45,1061,1,883614766
71,81,1,880037242
116,175,1,881012028
268,607,1,891449526
147,213,1,877019882
293,1066,1,877819421
120,173,1,891388063
19,171,1,879669181
58,723,1,888205265
107,124,1,879879864
48,52,1,888067405
293,677,1,877818861
239,300,1,885775683
298,601,1,878191995
245,801,1,884923471
12,787,1,882396914
302,1507,1,879544130
206,1282,1,884386260
254,270,1,883215525
194,476,1,885110922
311,556,1,891699599
143,301,1,888103530
101,398,1,888802722
296,514,1,874954353
105,164,1,881450536
290,420,1,875087352
144,551,1,888398747
88,935,1,879461219
84,70,1,879456308
281,270,1,881702919
338,855,1,891034922
134,226,1,879857843
150,90,1,879542796
220,466,1,875245928
285,195,1,877533543
115,194,1,876453626
93,737,1,891723558
143,171,1,888105312
213,207,1,892668153
233,518,1,892078342
243,595,1,880604735
221,738,1,878184924
73,125,1,888333428
44,126,1,881007272
343,305,1,884814359
115,886,1,881246591
180,1361,1,878962200
143,460,1,888106044
188,1098,1,893266074
52,227,1,879442561
1,289,1,888551441
298,738,1,889502865
312,138,1,891030334
273,274,1,878944679
320,520,1,879441201
133,538,1,891732335
268,485,1,891449922
93,654,1,891720862
261,1219,1,879794296
180,1264,1,878961668
108,3,1,880572756
11,95,1,879959583
108,41,1,880572756
89,306,1,891383319
76,497,1,884734016
313,619,1,877887212
47,209,1,879434886
304,1100,1,886323563
197,356,1,884207267
221,292,1,877563353
206,185,1,877879173
157,579,1,880135093
254,550,1,883216672
86,1046,1,879877280
300,8,1,882074291
278,1497,1,891208884
298,342,1,881605700
338,287,1,891036899
12,781,1,885744650
209,721,1,891036021
199,527,1,884128426
192,692,1,889124374
296,677,1,874954093
127,215,1,879967102
310,37,1,884365954
168,878,1,891268653
173,81,1,886515472
12,439,1,882397040
94,377,1,888954699
320,223,1,879439733
179,82,1,877128388
149,126,1,878746889
331,232,1,888360370
101,82,1,888803487
262,677,1,891297766
127,96,1,879968125
238,287,1,889178513
274,201,1,875155167
310,470,1,884963254
266,144,1,878972903
252,209,1,891628598
249,63,1,878090153
283,338,1,885329671
326,848,1,887822530
10,89,1,891905298
221,92,1,883815577
298,25,1,878192601
275,747,1,883822507
273,495,1,878946473
251,128,1,891456876
243,1224,1,880606818
74,819,1,884050979
193,51,1,879525876
327,626,1,885048365
200,954,1,884114895
252,197,1,891628392
220,38,1,875245798
333,316,1,891546000
270,413,1,885849470
157,524,1,880133288
63,704,1,879365558
293,23,1,877819761
27,479,1,881957002
268,958,1,891457067
298,269,1,878052375
150,654,1,879542645
176,86,1,880130931
268,14,1,891446348
278,739,1,875736276
331,672,1,888360307
268,482,1,891448800
90,681,1,891438184
245,16,1,884922658
289,417,1,880474293
8,486,1,886960056
216,796,1,889070011
233,13,1,891227730
291,1049,1,881105778
64,1128,1,879217258
221,230,1,878182005
298,31,1,877881169
278,684,1,884982881
14,619,1,879456204
67,177,1,876974755
292,209,1,888905665
42,930,1,884029742
343,277,1,884900454
55,367,1,892911589
338,29,1,891032765
143,517,1,888106182
124,733,1,892838977
11,734,1,879960826
268,483,1,891448895
89,178,1,891385389
184,236,1,883526268
242,274,1,879987084
268,1090,1,891451705
10,428,1,891904335
12,87,1,882141485
119,24,1,889490370
197,401,1,884209147
164,303,1,879525672
137,97,1,879024043
93,560,1,891722882
292,187,1,888906288
38,257,1,891400280
158,236,1,880485766
343,38,1,884901290
68,1016,1,882126156
229,672,1,880485573
159,123,1,876767360
43,227,1,883613334
297,1141,1,884183572
344,1159,1,884994606
93,132,1,885882685
120,121,1,891390501
324,108,1,891478528
159,1018,1,876857977
204,332,1,888284618
342,43,1,876406640
320,1027,1,879441064
101,985,1,888802319
267,122,1,875742794
18,152,1,885412840
124,510,1,879454699
331,1187,1,888098374
89,131,1,891384673
15,656,1,877723882
315,49,1,880853654
271,10,1,879455143
84,379,1,882995704
278,1117,1,875310631
268,760,1,891451374
74,695,1,884050979
248,468,1,879641285
310,670,1,884365954
57,221,1,884304656
253,98,1,886473254
307,631,1,887738057
124,1271,1,879454892
48,39,1,888069222
82,1100,1,880308256
15,293,1,877717116
93,213,1,891725332
294,623,1,879518654
151,865,1,880149224
127,226,1,879968946
118,234,1,874774956
121,1267,1,879270711
275,560,1,874792745
250,108,1,886272547
6,89,1,891352984
183,274,1,889913687
261,627,1,879962366
278,12,1,875249210
180,763,1,878962866
20,55,1,874951658
297,659,1,884182838
97,320,1,880498519
144,948,1,875272652
163,457,1,889402050
231,63,1,888549441
183,125,1,889907971
268,208,1,891448895
25,99,1,891386368
56,1092,1,883697352
116,337,1,886019636
296,96,1,875239871
275,968,1,874792839
118,1262,1,886177338
344,721,1,884993783
317,71,1,884498540
245,409,1,884923175
157,808,1,880134675
177,650,1,882826915
253,624,1,886473808
20,105,1,874951447
224,135,1,879540707
40,485,1,890687305
233,190,1,892334765
77,288,1,879633567
89,8,1,891385787
312,414,1,891030367
179,715,1,877128119
343,461,1,884901156
267,809,1,875744388
194,226,1,888737346
71,602,1,880037417
30,134,1,881548030
302,1266,1,879484327
63,730,1,889739648
61,88,1,879374640
150,661,1,879525054
188,1371,1,893264429
212,78,1,878956263
218,12,1,889452455
344,707,1,884992786
243,711,1,880607925
219,287,1,881197887
0,5,1,887431973
238,922,1,889179033
289,201,1,880474590
193,522,1,879521596
199,830,1,891825565
345,212,1,874948173
266,213,1,878972342
99,339,1,891374707
41,520,1,881107989
213,44,1,891543952
263,319,1,886122261
144,1101,1,888398162
9,21,1,877888812
298,70,1,878192238
312,607,1,891017585
208,241,1,883589606
220,91,1,875245989
292,645,1,888906244
183,1011,1,889907448
69,259,1,884065247
89,29,1,891385843
143,1168,1,888106044
0,103,1,875241619
20,287,1,874950932
5,522,1,883601528
247,180,1,884535374
167,408,1,884287846
233,877,1,892336477
43,237,1,878347598
295,1072,1,884197330
295,95,1,884197287
205,287,1,888179565
75,99,1,875028391
326,49,1,887745574
307,810,1,887739212
337,167,1,879438225
124,237,1,892838322
298,1073,1,889502786
84,202,1,879455402
76,430,1,884733695
17,366,1,880130802
292,571,1,888907931
285,227,1,889651576
245,567,1,884922451
173,901,1,890168363
267,162,1,875743656
290,554,1,874868629
150,477,1,879524471
268,62,1,891450857
10,96,1,891904300
82,747,1,886534501
82,124,1,880306811
144,716,1,888398702
55,425,1,892683303
338,434,1,891032189
34,241,1,875459166
17,461,1,880130065
193,707,1,879528106
13,513,1,879119579
344,650,1,884992493
278,414,1,875314313
11,470,1,879959670
125,331,1,887853735
15,21,1,877721071
115,757,1,876452980
219,324,1,881198435
150,327,1,879523838
279,10,1,891700570
9,154,1,877889186
72,1148,1,888626299
179,212,1,877128388
12,830,1,882398385
180,1290,1,878963167
91,131,1,875812211
344,201,1,884992218
268,481,1,891448823
58,240,1,888205574
321,507,1,887314073
17,24,1,880131591
342,134,1,876404568
61,855,1,879374866
143,527,1,888105846
23,661,1,875323440
107,281,1,879880055
94,517,1,888954076
275,382,1,877934828
186,426,1,879465597
12,314,1,884538466
331,97,1,888359903
11,171,1,879959088
346,21,1,881654005
200,7,1,884141438
89,854,1,891383752
192,1131,1,889127660
98,202,1,885680723
121,707,1,879270605
14,741,1,879456049
221,1238,1,881060762
56,55,1,883698646
331,594,1,887938574
5,497,1,883601053
338,57,1,891032379
267,153,1,875743563
101,201,1,892991269
212,473,1,878955635
